data,fonte,quantidade,status
2023-12-15T00:00:00,A,47,ERRO
2023-12-28T00:00:00,A,48,ERRO
2023-12-14T00:00:00,A,52,ERRO
2023-12-27T00:00:00,A,47,ERRO
2023-12-18T00:00:00,A,53,ERRO
2023-12-21T00:00:00,A,54,ERRO
2023-12-19T00:00:00,A,47,ERRO
2023-12-07T00:00:00,A,52,ERRO
2023-12-04T00:00:00,A,57,ERRO
2023-12-05T00:00:00,A,57,ERRO
2023-12-06T00:00:00,A,73,ERRO
2023-12-27T00:00:00,A,1,ERRO
2023-12-06T00:00:00,A,2,ERRO
2023-12-29T00:00:00,A,1,ERRO
2023-12-13T00:00:00,A,1,ERRO
2023-12-02T00:00:00,A,1,ERRO
2023-12-10T00:00:00,A,1,ERRO
2023-12-09T00:00:00,A,1,ERRO
2023-12-16T00:00:00,A,6,ERRO
2023-12-16T00:00:00,A,2,OK
2023-12-03T00:00:00,A,1,ERRO
2023-12-03T00:00:00,A,1,OK
2023-12-14T00:00:00,A,2,ERRO
2023-12-20T00:00:00,A,3,ERRO
2023-12-30T00:00:00,A,3,ERRO
2023-12-07T00:00:00,A,2,ERRO
2023-12-23T00:00:00,A,2,ERRO
2023-12-23T00:00:00,A,2,OK
2023-12-09T00:00:00,A,2,OK
2023-12-17T00:00:00,A,2,ERRO
2023-12-17T00:00:00,A,2,OK
2023-12-09T00:00:00,A,5,ERRO
2023-12-10T00:00:00,A,6,ERRO
2023-12-10T00:00:00,A,2,OK
2023-12-23T00:00:00,A,4,ERRO
2023-12-26T00:00:00,A,13,ERRO
2023-12-28T00:00:00,A,3,ERRO
2023-12-06T00:00:00,A,3,ERRO
2023-12-21T00:00:00,A,4,ERRO
2023-12-11T00:00:00,A,3,ERRO
2023-12-02T00:00:00,A,3,OK
2023-12-02T00:00:00,A,9,ERRO
2023-12-08T00:00:00,A,4,ERRO
2023-12-19T00:00:00,A,6,ERRO
2023-12-22T00:00:00,A,5,ERRO
2023-12-11T00:00:00,A,5,ERRO
2023-12-18T00:00:00,A,4,ERRO
2023-12-05T00:00:00,A,5,ERRO
2023-12-04T00:00:00,A,5,OK
2023-12-22T00:00:00,A,6,ERRO
2023-12-04T00:00:00,A,11,ERRO
2023-12-22T00:00:00,A,8,OK
2023-12-22T00:00:00,A,23,ERRO
2023-12-04T00:00:00,A,10,ERRO
2023-12-20T00:00:00,A,8,ERRO
2023-12-04T00:00:00,A,11,ERRO
2023-12-08T00:00:00,A,11,ERRO
2023-12-18T00:00:00,A,10,ERRO
2023-12-29T00:00:00,A,21,ERRO
2023-12-29T00:00:00,A,9,OK
2023-12-26T00:00:00,A,12,ERRO
2023-12-19T00:00:00,A,11,ERRO
2023-12-13T00:00:00,A,24,ERRO
2023-12-01T00:00:00,A,12,ERRO
2023-12-14T00:00:00,A,13,OK
2023-12-11T00:00:00,A,25,ERRO
2023-12-13T00:00:00,A,11,OK
2023-12-08T00:00:00,A,9,OK
2023-12-12T00:00:00,A,10,OK
2023-12-08T00:00:00,A,19,ERRO
2023-12-11T00:00:00,A,10,OK
2023-12-15T00:00:00,A,13,ERRO
2023-12-12T00:00:00,A,13,ERRO
2023-12-14T00:00:00,A,11,ERRO
2023-12-07T00:00:00,A,10,ERRO
2023-12-15T00:00:00,A,23,ERRO
2023-12-14T00:00:00,A,26,ERRO
2023-12-12T00:00:00,A,24,ERRO
2023-12-15T00:00:00,A,11,OK
2023-12-13T00:00:00,A,12,ERRO
2023-12-27T00:00:00,A,15,ERRO
2023-12-05T00:00:00,A,37,ERRO
2023-12-05T00:00:00,A,15,OK
2023-12-01T00:00:00,A,14,OK
2023-12-01T00:00:00,A,20,ERRO
2023-12-21T00:00:00,A,16,ERRO
2023-12-27T00:00:00,A,15,OK
2023-12-07T00:00:00,A,15,OK
2023-12-27T00:00:00,A,37,ERRO
2023-12-07T00:00:00,A,28,ERRO
2023-12-05T00:00:00,A,18,ERRO
2023-12-06T00:00:00,A,39,ERRO
2023-12-06T00:00:00,A,19,OK
2023-12-26T00:00:00,A,20,OK
2023-12-20T00:00:00,A,14,OK
2023-12-26T00:00:00,A,69,ERRO
2023-12-20T00:00:00,A,32,ERRO
2023-12-21T00:00:00,A,18,OK
2023-12-28T00:00:00,A,22,OK
2023-12-28T00:00:00,A,48,ERRO
2023-12-19T00:00:00,A,25,OK
2023-12-18T00:00:00,A,24,OK
2023-12-19T00:00:00,A,41,ERRO
2023-12-18T00:00:00,A,62,ERRO
2023-12-21T00:00:00,A,45,ERRO
2023-12-07T00:00:00,A,1,ERRO
2023-12-29T00:00:00,A,1,ERRO
2023-12-01T00:00:00,A,1,ERRO
2023-12-11T00:00:00,A,1,ERRO
2023-12-13T00:00:00,A,1,ERRO
2023-12-15T00:00:00,A,1,ERRO
2023-12-03T00:00:00,A,1,ERRO
2023-12-14T00:00:00,A,1,ERRO
2023-12-27T00:00:00,A,2,ERRO
2023-12-22T00:00:00,A,2,ERRO
2023-12-04T00:00:00,A,2,ERRO
2023-12-06T00:00:00,A,4,ERRO
2023-12-18T00:00:00,A,5,ERRO
2023-12-08T00:00:00,A,2,ERRO
2023-12-26T00:00:00,A,4,ERRO
2023-12-05T00:00:00,A,4,ERRO
2023-12-06T00:00:00,A,1,ERRO
2023-12-07T00:00:00,A,1,ERRO
2023-12-20T00:00:00,A,1,ERRO
2023-12-05T00:00:00,A,1,ERRO
2023-12-21T00:00:00,A,2,ERRO
2023-12-12T00:00:00,A,1,ERRO
2023-12-25T00:00:00,A,1,ERRO
2023-12-30T00:00:00,A,1,ERRO
2023-12-06T00:00:00,A,1,ERRO
2023-12-03T00:00:00,A,4,ERRO
2023-12-05T00:00:00,A,1,ERRO
2023-12-26T00:00:00,A,1,ERRO
2023-12-14T00:00:00,A,2,ERRO
2023-12-30T00:00:00,A,1,ERRO
2023-12-11T00:00:00,A,1,ERRO
2023-12-31T00:00:00,A,4,OK
2023-12-24T00:00:00,A,1,ERRO
2023-12-31T00:00:00,A,4,ERRO
2023-12-24T00:00:00,A,1,OK
2023-12-23T00:00:00,A,3,ERRO
2023-12-09T00:00:00,A,5,ERRO
2023-12-16T00:00:00,A,2,ERRO
2023-12-03T00:00:00,A,2,ERRO
2023-12-09T00:00:00,A,5,ERRO
2023-12-01T00:00:00,A,2,OK
2023-12-23T00:00:00,A,3,ERRO
2023-12-02T00:00:00,A,7,ERRO
2023-12-03T00:00:00,A,6,OK
2023-12-10T00:00:00,A,5,OK
2023-12-30T00:00:00,A,3,OK
2023-12-03T00:00:00,A,6,ERRO
2023-12-10T00:00:00,A,5,ERRO
2023-12-17T00:00:00,A,12,ERRO
2023-12-17T00:00:00,A,15,ERRO
2023-12-30T00:00:00,A,4,ERRO
2023-12-17T00:00:00,A,16,OK
2023-12-16T00:00:00,A,16,OK
2023-12-25T00:00:00,A,8,ERRO
2023-12-16T00:00:00,A,16,ERRO
2023-12-25T00:00:00,A,8,OK
2023-12-09T00:00:00,A,6,ERRO
2023-12-09T00:00:00,A,6,OK
2023-12-29T00:00:00,A,10,ERRO
2023-12-02T00:00:00,A,10,OK
2023-12-02T00:00:00,A,10,ERRO
2023-12-28T00:00:00,A,15,ERRO
2023-12-28T00:00:00,A,23,ERRO
2023-12-29T00:00:00,A,24,ERRO
2023-12-21T00:00:00,A,23,ERRO
2023-12-15T00:00:00,A,19,ERRO
2023-12-02T00:00:00,A,19,ERRO
2023-12-19T00:00:00,A,26,ERRO
2023-12-24T00:00:00,A,20,ERRO
2023-12-19T00:00:00,A,25,ERRO
2023-12-20T00:00:00,A,30,ERRO
2023-12-22T00:00:00,A,26,ERRO
2023-12-08T00:00:00,A,21,ERRO
2023-12-22T00:00:00,A,27,ERRO
2023-12-26T00:00:00,A,28,ERRO
2023-12-27T00:00:00,A,25,ERRO
2023-12-26T00:00:00,A,31,ERRO
2023-12-29T00:00:00,A,29,ERRO
2023-12-06T00:00:00,A,1929,ERRO
2023-12-14T00:00:00,A,34,ERRO
2023-12-21T00:00:00,A,29,ERRO
2023-12-29T00:00:00,A,30,OK
2023-12-12T00:00:00,A,33,ERRO
2023-12-27T00:00:00,A,29,ERRO
2023-12-31T00:00:00,A,30,ERRO
2023-12-18T00:00:00,A,30,ERRO
2023-12-14T00:00:00,A,40,ERRO
2023-12-13T00:00:00,A,32,ERRO
2023-12-07T00:00:00,A,34,ERRO
2023-12-08T00:00:00,A,32,ERRO
2023-12-30T00:00:00,A,33,ERRO
2023-12-22T00:00:00,A,42,OK
2023-12-22T00:00:00,A,42,ERRO
2023-12-07T00:00:00,A,45,ERRO
2023-12-06T00:00:00,A,46,ERRO
2023-12-14T00:00:00,A,1686,ERRO
2023-12-20T00:00:00,A,40,ERRO
2023-12-18T00:00:00,A,43,ERRO
2023-12-13T00:00:00,A,42,ERRO
2023-12-25T00:00:00,A,41,ERRO
2023-12-15T00:00:00,A,46,ERRO
2023-12-06T00:00:00,A,42,ERRO
2023-12-11T00:00:00,A,51,ERRO
2023-12-11T00:00:00,A,68,ERRO
2023-12-04T00:00:00,A,67,ERRO
2023-12-05T00:00:00,A,51,ERRO
2023-12-01T00:00:00,A,62,ERRO
2023-12-15T00:00:00,A,49,ERRO
2023-12-05T00:00:00,A,68,ERRO
2023-12-04T00:00:00,A,68,ERRO
2023-12-15T00:00:00,A,50,OK
2023-12-28T00:00:00,A,55,ERRO
2023-12-28T00:00:00,A,56,OK
2023-12-12T00:00:00,A,78,ERRO
2023-12-21T00:00:00,A,60,ERRO
2023-12-21T00:00:00,A,60,OK
2023-12-03T00:00:00,A,64,ERRO
2023-12-26T00:00:00,A,70,OK
2023-12-26T00:00:00,A,71,ERRO
2023-12-07T00:00:00,A,1657,ERRO
2023-12-13T00:00:00,A,1693,ERRO
2023-12-12T00:00:00,A,2009,ERRO
2023-12-08T00:00:00,A,104,ERRO
2023-12-08T00:00:00,A,104,OK
2023-12-23T00:00:00,A,72,ERRO
2023-12-19T00:00:00,A,74,OK
2023-12-27T00:00:00,A,83,ERRO
2023-12-19T00:00:00,A,74,ERRO
2023-12-17T00:00:00,A,79,ERRO
2023-12-27T00:00:00,A,84,OK
2023-12-01T00:00:00,A,106,ERRO
2023-12-20T00:00:00,A,80,ERRO
2023-12-13T00:00:00,A,92,ERRO
2023-12-13T00:00:00,A,93,OK
2023-12-20T00:00:00,A,82,OK
2023-12-14T00:00:00,A,88,OK
2023-12-14T00:00:00,A,86,ERRO
2023-12-06T00:00:00,A,100,ERRO
2023-12-10T00:00:00,A,88,ERRO
2023-12-06T00:00:00,A,102,OK
2023-12-01T00:00:00,A,136,ERRO
2023-12-18T00:00:00,A,127,OK
2023-12-18T00:00:00,A,127,ERRO
2023-12-19T00:00:00,A,1419,ERRO
2023-12-04T00:00:00,A,112,ERRO
2023-12-04T00:00:00,A,108,OK
2023-12-07T00:00:00,A,102,OK
2023-12-07T00:00:00,A,102,ERRO
2023-12-11T00:00:00,A,1996,ERRO
2023-12-05T00:00:00,A,110,ERRO
2023-12-05T00:00:00,A,111,OK
2023-12-12T00:00:00,A,115,ERRO
2023-12-12T00:00:00,A,116,OK
2023-12-11T00:00:00,A,131,OK
2023-12-11T00:00:00,A,130,ERRO
2023-12-21T00:00:00,A,1111,ERRO
2023-12-16T00:00:00,A,132,ERRO
2023-12-01T00:00:00,A,1388,ERRO
2023-12-09T00:00:00,A,121,ERRO
2023-12-27T00:00:00,A,1081,ERRO
2023-12-02T00:00:00,A,133,ERRO
2023-12-22T00:00:00,A,828,ERRO
2023-12-29T00:00:00,A,527,ERRO
2023-12-04T00:00:00,A,2054,ERRO
2023-12-26T00:00:00,A,1143,ERRO
2023-12-18T00:00:00,A,1812,ERRO
2023-12-05T00:00:00,A,2210,ERRO
2023-12-28T00:00:00,A,912,ERRO
2023-12-08T00:00:00,A,1176,ERRO
2023-12-20T00:00:00,A,1294,ERRO
2023-12-15T00:00:00,A,1258,ERRO
2023-12-24T00:00:00,A,1,ERRO
2023-12-09T00:00:00,A,1,ERRO
2023-12-23T00:00:00,A,1,ERRO
2023-12-30T00:00:00,A,1,ERRO
2023-12-10T00:00:00,A,1,ERRO
2023-12-31T00:00:00,A,2,ERRO
2023-12-10T00:00:00,A,1,ERRO
2023-12-16T00:00:00,A,1,ERRO
2023-12-20T00:00:00,A,1,ERRO
2023-12-05T00:00:00,A,1,ERRO
2023-12-31T00:00:00,A,2,ERRO
2023-12-01T00:00:00,A,1,ERRO
2023-12-11T00:00:00,A,1,ERRO
2023-12-25T00:00:00,A,1,OK
2023-12-31T00:00:00,A,1,OK
2023-12-25T00:00:00,A,3,ERRO
2023-12-03T00:00:00,A,2,ERRO
2023-12-10T00:00:00,A,2,ERRO
2023-12-18T00:00:00,A,3,ERRO
2023-12-30T00:00:00,A,3,ERRO
2023-12-09T00:00:00,A,4,ERRO
2023-12-16T00:00:00,A,2,ERRO
2023-12-03T00:00:00,A,3,OK
2023-12-03T00:00:00,A,8,ERRO
2023-12-13T00:00:00,A,3,ERRO
2023-12-14T00:00:00,A,5,ERRO
2023-12-29T00:00:00,A,6,ERRO
2023-12-09T00:00:00,A,5,ERRO
2023-12-23T00:00:00,A,5,ERRO
2023-12-24T00:00:00,A,9,ERRO
2023-12-24T00:00:00,A,3,OK
2023-12-16T00:00:00,A,6,ERRO
2023-12-09T00:00:00,A,9,OK
2023-12-09T00:00:00,A,23,ERRO
2023-12-02T00:00:00,A,7,ERRO
2023-12-17T00:00:00,A,10,ERRO
2023-12-30T00:00:00,A,10,OK
2023-12-30T00:00:00,A,18,ERRO
2023-12-17T00:00:00,A,6,OK
2023-12-22T00:00:00,A,13,ERRO
2023-12-16T00:00:00,A,8,OK
2023-12-16T00:00:00,A,18,ERRO
2023-12-23T00:00:00,A,16,ERRO
2023-12-23T00:00:00,A,7,OK
2023-12-29T00:00:00,A,14,ERRO
2023-12-01T00:00:00,A,19,ERRO
2023-12-15T00:00:00,A,12,ERRO
2023-12-26T00:00:00,A,15,ERRO
2023-12-28T00:00:00,A,16,ERRO
2023-12-27T00:00:00,A,14,ERRO
2023-12-14T00:00:00,A,17,ERRO
2023-12-10T00:00:00,A,56,ERRO
2023-12-10T00:00:00,A,26,OK
2023-12-08T00:00:00,A,15,ERRO
2023-12-07T00:00:00,A,16,ERRO
2023-12-02T00:00:00,A,18,OK
2023-12-02T00:00:00,A,46,ERRO
2023-12-21T00:00:00,A,20,ERRO
2023-12-20T00:00:00,A,18,ERRO
2023-12-13T00:00:00,A,23,ERRO
2023-12-05T00:00:00,A,22,ERRO
2023-12-12T00:00:00,A,26,ERRO
2023-12-06T00:00:00,A,27,ERRO
2023-12-22T00:00:00,A,28,ERRO
2023-12-28T00:00:00,A,36,ERRO
2023-12-19T00:00:00,A,35,ERRO
2023-12-12T00:00:00,A,34,ERRO
2023-12-18T00:00:00,A,46,ERRO
2023-12-27T00:00:00,A,34,ERRO
2023-12-11T00:00:00,A,49,ERRO
2023-12-06T00:00:00,A,35,ERRO
2023-12-04T00:00:00,A,41,ERRO
2023-12-20T00:00:00,A,43,ERRO
2023-12-26T00:00:00,A,46,ERRO
2023-12-15T00:00:00,A,48,ERRO
2023-12-13T00:00:00,A,55,ERRO
2023-12-21T00:00:00,A,49,ERRO
2023-12-14T00:00:00,A,53,ERRO
2023-12-08T00:00:00,A,51,ERRO
2023-12-01T00:00:00,A,70,ERRO
2023-12-19T00:00:00,A,59,ERRO
2023-12-18T00:00:00,A,60,ERRO
2023-12-11T00:00:00,A,62,ERRO
2023-12-07T00:00:00,A,65,ERRO
2023-12-05T00:00:00,A,68,ERRO
2023-12-04T00:00:00,A,66,ERRO
2023-12-29T00:00:00,A,70,OK
2023-12-29T00:00:00,A,134,ERRO
2023-12-22T00:00:00,A,68,OK
2023-12-22T00:00:00,A,127,ERRO
2023-12-21T00:00:00,A,101,OK
2023-12-21T00:00:00,A,191,ERRO
2023-12-08T00:00:00,A,110,OK
2023-12-27T00:00:00,A,108,OK
2023-12-08T00:00:00,A,227,ERRO
2023-12-28T00:00:00,A,119,OK
2023-12-27T00:00:00,A,230,ERRO
2023-12-01T00:00:00,A,112,OK
2023-12-26T00:00:00,A,111,OK
2023-12-28T00:00:00,A,252,ERRO
2023-12-01T00:00:00,A,213,ERRO
2023-12-26T00:00:00,A,206,ERRO
2023-12-15T00:00:00,A,123,OK
2023-12-15T00:00:00,A,230,ERRO
2023-12-20T00:00:00,A,138,OK
2023-12-20T00:00:00,A,280,ERRO
2023-12-11T00:00:00,A,144,OK
2023-12-14T00:00:00,A,153,OK
2023-12-11T00:00:00,A,286,ERRO
2023-12-14T00:00:00,A,317,ERRO
2023-12-19T00:00:00,A,156,OK
2023-12-18T00:00:00,A,159,OK
2023-12-18T00:00:00,A,330,ERRO
2023-12-19T00:00:00,A,335,ERRO
2023-12-12T00:00:00,A,173,OK
2023-12-04T00:00:00,A,178,OK
2023-12-12T00:00:00,A,343,ERRO
2023-12-04T00:00:00,A,374,ERRO
2023-12-13T00:00:00,A,194,OK
2023-12-13T00:00:00,A,377,ERRO
2023-12-06T00:00:00,A,195,OK
2023-12-06T00:00:00,A,376,ERRO
2023-12-07T00:00:00,A,199,OK
2023-12-07T00:00:00,A,395,ERRO
2023-12-05T00:00:00,A,202,OK
2023-12-05T00:00:00,A,427,ERRO
2023-12-13T00:00:00,A,1,ERRO
2023-12-30T00:00:00,A,1,ERRO
2023-12-13T00:00:00,A,2,ERRO
2023-12-23T00:00:00,A,3,ERRO
2023-12-25T00:00:00,A,1,ERRO
2023-12-30T00:00:00,A,1,ERRO
2023-12-03T00:00:00,A,1,ERRO
2023-12-30T00:00:00,A,1,OK
2023-12-10T00:00:00,A,2,ERRO
2023-12-01T00:00:00,A,1,ERRO
2023-12-12T00:00:00,A,2,ERRO
2023-12-10T00:00:00,A,1,OK
2023-12-30T00:00:00,A,3,ERRO
2023-12-11T00:00:00,A,2,OK
2023-12-05T00:00:00,A,1,ERRO
2023-12-23T00:00:00,A,1,OK
2023-12-11T00:00:00,A,6,ERRO
2023-12-09T00:00:00,A,2,ERRO
2023-12-02T00:00:00,A,4,ERRO
2023-12-16T00:00:00,A,3,ERRO
2023-12-09T00:00:00,A,2,ERRO
2023-12-20T00:00:00,A,5,ERRO
2023-12-18T00:00:00,A,2,ERRO
2023-12-22T00:00:00,A,3,ERRO
2023-12-02T00:00:00,A,9,ERRO
2023-12-16T00:00:00,A,6,ERRO
2023-12-13T00:00:00,A,3,ERRO
2023-12-16T00:00:00,A,2,OK
2023-12-02T00:00:00,A,3,OK
2023-12-10T00:00:00,A,5,ERRO
2023-12-05T00:00:00,A,5,ERRO
2023-12-16T00:00:00,A,7,ERRO
2023-12-23T00:00:00,A,6,ERRO
2023-12-09T00:00:00,A,5,OK
2023-12-09T00:00:00,A,10,ERRO
2023-12-29T00:00:00,A,7,ERRO
2023-12-21T00:00:00,A,7,ERRO
2023-12-28T00:00:00,A,7,ERRO
2023-12-09T00:00:00,A,12,ERRO
2023-12-27T00:00:00,A,7,ERRO
2023-12-20T00:00:00,A,11,ERRO
2023-12-15T00:00:00,A,12,ERRO
2023-12-07T00:00:00,A,11,ERRO
2023-12-19T00:00:00,A,13,ERRO
2023-12-08T00:00:00,A,16,ERRO
2023-12-26T00:00:00,A,13,ERRO
2023-12-05T00:00:00,A,14,ERRO
2023-12-22T00:00:00,A,34,ERRO
2023-12-22T00:00:00,A,14,OK
2023-12-29T00:00:00,A,12,OK
2023-12-20T00:00:00,A,19,OK
2023-12-01T00:00:00,A,18,ERRO
2023-12-29T00:00:00,A,41,ERRO
2023-12-29T00:00:00,A,18,ERRO
2023-12-14T00:00:00,A,21,ERRO
2023-12-20T00:00:00,A,52,ERRO
2023-12-06T00:00:00,A,20,OK
2023-12-12T00:00:00,A,22,ERRO
2023-12-06T00:00:00,A,27,ERRO
2023-12-13T00:00:00,A,26,ERRO
2023-12-26T00:00:00,A,19,OK
2023-12-28T00:00:00,A,25,OK
2023-12-04T00:00:00,A,27,ERRO
2023-12-28T00:00:00,A,62,ERRO
2023-12-14T00:00:00,A,31,OK
2023-12-28T00:00:00,A,26,ERRO
2023-12-08T00:00:00,A,30,OK
2023-12-06T00:00:00,A,64,ERRO
2023-12-27T00:00:00,A,31,OK
2023-12-08T00:00:00,A,79,ERRO
2023-12-26T00:00:00,A,54,ERRO
2023-12-15T00:00:00,A,32,OK
2023-12-15T00:00:00,A,80,ERRO
2023-12-27T00:00:00,A,84,ERRO
2023-12-11T00:00:00,A,41,ERRO
2023-12-18T00:00:00,A,35,OK
2023-12-01T00:00:00,A,38,OK
2023-12-08T00:00:00,A,31,ERRO
2023-12-14T00:00:00,A,84,ERRO
2023-12-20T00:00:00,A,33,ERRO
2023-12-18T00:00:00,A,38,ERRO
2023-12-18T00:00:00,A,97,ERRO
2023-12-22T00:00:00,A,39,ERRO
2023-12-27T00:00:00,A,39,ERRO
2023-12-01T00:00:00,A,97,ERRO
2023-12-19T00:00:00,A,41,OK
2023-12-19T00:00:00,A,100,ERRO
2023-12-04T00:00:00,A,39,OK
2023-12-21T00:00:00,A,39,ERRO
2023-12-21T00:00:00,A,44,OK
2023-12-21T00:00:00,A,99,ERRO
2023-12-04T00:00:00,A,112,ERRO
2023-12-07T00:00:00,A,41,OK
2023-12-13T00:00:00,A,44,OK
2023-12-07T00:00:00,A,103,ERRO
2023-12-07T00:00:00,A,43,ERRO
2023-12-12T00:00:00,A,48,OK
2023-12-05T00:00:00,A,119,ERRO
2023-12-05T00:00:00,A,47,OK
2023-12-19T00:00:00,A,47,ERRO
2023-12-14T00:00:00,A,42,ERRO
2023-12-01T00:00:00,A,48,ERRO
2023-12-04T00:00:00,A,59,ERRO
2023-12-26T00:00:00,A,48,ERRO
2023-12-12T00:00:00,A,132,ERRO
2023-12-15T00:00:00,A,52,ERRO
2023-12-11T00:00:00,A,51,ERRO
2023-12-13T00:00:00,A,111,ERRO
2023-12-12T00:00:00,A,53,ERRO
2023-12-11T00:00:00,A,59,OK
2023-12-11T00:00:00,A,153,ERRO
2023-12-06T00:00:00,A,64,ERRO
2023-12-18T00:00:00,A,73,ERRO
2023-12-13T00:00:00,A,70,ERRO
2023-12-05T00:00:00,A,79,ERRO
2023-12-28T00:00:00,A,1275,ERRO
2023-12-10T00:00:00,A,1,ERRO
2023-12-28T00:00:00,A,1,ERRO
2023-12-24T00:00:00,A,1,ERRO
2023-12-21T00:00:00,A,1,ERRO
2023-12-26T00:00:00,A,1,ERRO
2023-12-25T00:00:00,A,1,ERRO
2023-12-07T00:00:00,A,1,ERRO
2023-12-06T00:00:00,A,1,ERRO
2023-12-04T00:00:00,A,3,ERRO
2023-12-15T00:00:00,A,2,ERRO
2023-12-24T00:00:00,A,2,ERRO
2023-12-01T00:00:00,A,3,ERRO
2023-12-25T00:00:00,A,3,ERRO
2023-12-31T00:00:00,A,4,ERRO
2023-12-08T00:00:00,A,3,ERRO
2023-12-02T00:00:00,A,5,ERRO
2023-12-04T00:00:00,A,314,ERRO
2023-12-08T00:00:00,A,604,OK
2023-12-24T00:00:00,A,5,ERRO
2023-12-11T00:00:00,A,5,ERRO
2023-12-17T00:00:00,A,7,ERRO
2023-12-30T00:00:00,A,4,ERRO
2023-12-03T00:00:00,A,9,ERRO
2023-12-13T00:00:00,A,7,ERRO
2023-12-05T00:00:00,A,7,ERRO
2023-12-10T00:00:00,A,14,ERRO
2023-12-30T00:00:00,A,7,ERRO
2023-12-23T00:00:00,A,7,ERRO
2023-12-10T00:00:00,A,8,ERRO
2023-12-17T00:00:00,A,8,ERRO
2023-12-03T00:00:00,A,9,ERRO
2023-12-30T00:00:00,A,12,ERRO
2023-12-09T00:00:00,A,9,ERRO
2023-12-16T00:00:00,A,17,ERRO
2023-12-24T00:00:00,A,19,ERRO
2023-12-24T00:00:00,A,9,OK
2023-12-21T00:00:00,A,618,OK
2023-12-14T00:00:00,A,13,ERRO
2023-12-31T00:00:00,A,27,ERRO
2023-12-31T00:00:00,A,11,OK
2023-12-11T00:00:00,A,928,OK
2023-12-16T00:00:00,A,15,ERRO
2023-12-09T00:00:00,A,14,ERRO
2023-12-20T00:00:00,A,17,ERRO
2023-12-23T00:00:00,A,19,ERRO
2023-12-18T00:00:00,A,20,ERRO
2023-12-03T00:00:00,A,23,OK
2023-12-25T00:00:00,A,40,ERRO
2023-12-03T00:00:00,A,47,ERRO
2023-12-25T00:00:00,A,22,OK
2023-12-02T00:00:00,A,26,ERRO
2023-12-04T00:00:00,A,967,OK
2023-12-30T00:00:00,A,28,OK
2023-12-30T00:00:00,A,60,ERRO
2023-12-17T00:00:00,A,26,OK
2023-12-17T00:00:00,A,54,ERRO
2023-12-11T00:00:00,A,428,ERRO
2023-12-08T00:00:00,A,1255,ERRO
2023-12-10T00:00:00,A,32,OK
2023-12-10T00:00:00,A,78,ERRO
2023-12-29T00:00:00,A,334,OK
2023-12-13T00:00:00,A,1788,ERRO
2023-12-21T00:00:00,A,1233,ERRO
2023-12-18T00:00:00,A,964,OK
2023-12-29T00:00:00,A,684,ERRO
2023-12-11T00:00:00,A,1889,ERRO
2023-12-22T00:00:00,A,66,ERRO
2023-12-16T00:00:00,A,66,OK
2023-12-09T00:00:00,A,63,OK
2023-12-23T00:00:00,A,58,OK
2023-12-16T00:00:00,A,124,ERRO
2023-12-09T00:00:00,A,126,ERRO
2023-12-23T00:00:00,A,105,ERRO
2023-12-29T00:00:00,A,75,ERRO
2023-12-02T00:00:00,A,74,OK
2023-12-15T00:00:00,A,688,OK
2023-12-04T00:00:00,A,2023,ERRO
2023-12-12T00:00:00,A,993,OK
2023-12-02T00:00:00,A,134,ERRO
2023-12-29T00:00:00,A,83,ERRO
2023-12-08T00:00:00,A,93,ERRO
2023-12-18T00:00:00,A,1975,ERRO
2023-12-20T00:00:00,A,101,ERRO
2023-12-06T00:00:00,A,1013,OK
2023-12-21T00:00:00,A,114,ERRO
2023-12-20T00:00:00,A,729,OK
2023-12-27T00:00:00,A,722,OK
2023-12-28T00:00:00,A,126,ERRO
2023-12-15T00:00:00,A,1404,ERRO
2023-12-26T00:00:00,A,726,OK
2023-12-01T00:00:00,A,142,ERRO
2023-12-22T00:00:00,A,130,ERRO
2023-12-27T00:00:00,A,120,ERRO
2023-12-26T00:00:00,A,145,ERRO
2023-12-07T00:00:00,A,150,ERRO
2023-12-01T00:00:00,A,751,OK
2023-12-14T00:00:00,A,145,ERRO
2023-12-15T00:00:00,A,172,ERRO
2023-12-20T00:00:00,A,1493,ERRO
2023-12-13T00:00:00,A,140,ERRO
2023-12-12T00:00:00,A,2041,ERRO
2023-12-19T00:00:00,A,144,ERRO
2023-12-27T00:00:00,A,1419,ERRO
2023-12-06T00:00:00,A,2100,ERRO
2023-12-27T00:00:00,A,160,ERRO
2023-12-28T00:00:00,A,157,ERRO
2023-12-08T00:00:00,A,159,ERRO
2023-12-01T00:00:00,A,1539,ERRO
2023-12-05T00:00:00,A,173,ERRO
2023-12-06T00:00:00,A,174,ERRO
2023-12-26T00:00:00,A,1480,ERRO
2023-12-12T00:00:00,A,203,ERRO
2023-12-01T00:00:00,A,206,ERRO
2023-12-14T00:00:00,A,815,OK
2023-12-21T00:00:00,A,235,ERRO
2023-12-20T00:00:00,A,209,ERRO
2023-12-15T00:00:00,A,212,ERRO
2023-12-26T00:00:00,A,228,ERRO
2023-12-19T00:00:00,A,244,ERRO
2023-12-22T00:00:00,A,516,OK
2023-12-14T00:00:00,A,227,ERRO
2023-12-18T00:00:00,A,238,ERRO
2023-12-07T00:00:00,A,245,ERRO
2023-12-22T00:00:00,A,1028,ERRO
2023-12-14T00:00:00,A,1690,ERRO
2023-12-13T00:00:00,A,277,ERRO
2023-12-18T00:00:00,A,259,ERRO
2023-12-19T00:00:00,A,869,OK
2023-12-05T00:00:00,A,1186,OK
